"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
37049,"row2col13",0.540360087663,0.174598922556,0.834185244546,0.401263060762,"East",0.0,0.0
37050,"row2col14",0.51334208328,0.37830648425,0.834185244546,0.401263060762,"East",1.0,0.51334208328
37051,"row15col11",0.95,0.181084434586,-1.0,-1,"East",0.0,0.0
37052,"row15col12",0.9025,0.165836744363,-1.0,-1,"East",0.0,0.0
37053,"row15col13",0.857375,0.44322285883,-1.0,-1,"East",0.0,0.0
37054,"row15col14",0.81450625,0.119475663618,-1.0,-1,"East",0.0,0.0
37055,"row15col15",0.7737809375,0.451494197577,-1.0,-1,"East",0.0,0.0
37056,"row15col16",0.735091890625,0.776857118789,0.0340181608167,0.2262190625,"East",0.0,0.0
37057,"row15col17",0.698337296094,0.969683068965,0.0545409103996,0.264908109375,"North",0.0,0.0
37058,"row14col17",0.663420431289,0.676668615739,0.0545409103996,0.264908109375,"North",0.0,0.0
37059,"row13col17",0.630249409725,0.510118218062,0.0545409103996,0.264908109375,"North",0.0,0.0
37060,"row12col17",0.598736939238,0.14156516511,0.0545409103996,0.264908109375,"North",0.0,0.0
37061,"row11col17",0.568800092276,0.847041150179,0.0465893732295,0.401263060762,"North",0.0,0.0
37062,"row10col17",0.540360087663,0.267116943619,0.0465893732295,0.401263060762,"North",0.0,0.0
37063,"row9col17",0.51334208328,0.216999905312,0.0465893732295,0.401263060762,"North",0.0,0.0
37064,"row8col17",0.487674979116,0.749257812378,0.391962953085,0.48665791672,"North",0.0,0.0
37065,"row7col17",0.46329123016,0.00874970323475,0.391962953085,0.48665791672,"North",0.0,0.0
37066,"row6col17",0.440126668652,0.760676561867,0.45274699473,0.53670876984,"North",0.0,0.0
37067,"row5col17",0.418120335219,0.105982108901,0.45274699473,0.53670876984,"West",0.0,0.0
37068,"row5col16",0.397214318458,0.183627283613,0.45274699473,0.53670876984,"West",0.0,0.0
37069,"row5col15",0.377353602535,0.670251605333,0.677315679246,0.602785681542,"East",0.0,0.0
37070,"row5col16",0.358485922409,0.10372907868,0.677315679246,0.602785681542,"West",0.0,0.0
37071,"row5col15",0.340561626288,0.728757281235,0.480494574523,0.641514077591,"West",0.0,0.0
37072,"row5col14",0.323533544974,0.0189506767763,0.480494574523,0.641514077591,"West",0.0,0.0
37073,"row5col13",0.307356867725,0.386159195617,0.574309588387,0.676466455026,"North",0.0,0.0
37074,"row4col13",0.291989024339,0.967403456429,0.745322761017,0.692643132275,"South",0.0,0.0
37075,"row5col13",0.277389573122,0.498318916399,0.415210091834,0.708010975661,"North",0.0,0.0
37076,"row4col13",0.263520094466,0.867249319813,0.525194344583,0.722610426878,"North",0.0,0.0
37077,"row3col13",0.250344089742,0.532713124103,0.123057835799,0.736479905534,"East",0.0,0.0
37078,"row3col14",0.237826885255,0.186444900738,0.123057835799,0.736479905534,"East",0.0,0.0
37079,"row3col15",0.225935540993,0.119439318263,0.123057835799,0.736479905534,"North",1.0,0.225935540993
37080,"row2col13",0.95,0.690451935497,-1.0,-1,"East",0.0,0.0
37081,"row2col14",0.9025,0.374875300972,-1.0,-1,"East",1.0,0.9025
37082,"row3col14",0.95,0.747937385407,-1.0,-1,"East",0.0,0.0
37083,"row3col15",0.9025,0.775007247321,-1.0,-1,"North",1.0,0.9025
37084,"row14col22",0.95,0.93067475759,-1.0,-1,"West",0.0,0.0
37085,"row14col21",0.9025,0.566218758983,-1.0,-1,"West",0.0,0.0
37086,"row14col20",0.857375,0.88180815647,-1.0,-1,"West",0.0,0.0
37087,"row14col19",0.81450625,0.326201352332,-1.0,-1,"West",0.0,0.0
37088,"row14col18",0.7737809375,0.576257833353,-1.0,-1,"North",0.0,0.0
37089,"row13col18",0.735091890625,0.982842663098,0.471951670158,0.2262190625,"South",0.0,0.0
37090,"row14col18",0.698337296094,0.551615526609,0.471951670158,0.2262190625,"North",0.0,0.0
37091,"row13col18",0.663420431289,0.186555162987,0.471951670158,0.2262190625,"West",0.0,0.0
37092,"row13col17",0.630249409725,0.861488320802,0.709858077288,0.336579568711,"West",0.0,0.0
37093,"row13col17",0.598736939238,0.644180931672,0.711480379472,0.369750590275,"North",0.0,0.0
37094,"row12col17",0.568800092276,0.51999495005,0.711480379472,0.369750590275,"North",0.0,0.0
37095,"row11col17",0.540360087663,0.125104091246,0.711480379472,0.369750590275,"North",0.0,0.0
37096,"row10col17",0.51334208328,0.802587258206,0.720945980552,0.459639912337,"North",0.0,0.0
37097,"row9col17",0.487674979116,0.244830833224,0.720945980552,0.459639912337,"North",0.0,0.0
37098,"row8col17",0.46329123016,0.727151303314,0.610672533037,0.512325020884,"North",0.0,0.0
37099,"row7col17",0.440126668652,0.464477336561,0.967920822186,0.53670876984,"South",0.0,0.0
37100,"row8col17",0.418120335219,0.979588901175,0.629402536353,0.559873331348,"East",0.0,0.0
37101,"row8col18",0.397214318458,0.49875301192,0.165670805555,0.581879664781,"North",0.0,0.0
37102,"row7col18",0.377353602535,0.177799415311,0.165670805555,0.581879664781,"West",0.0,0.0
37103,"row7col17",0.358485922409,0.396001435321,0.537062632979,0.622646397465,"North",0.0,0.0
37104,"row6col17",0.340561626288,0.727100780031,0.85074646235,0.641514077591,"East",0.0,0.0
37105,"row6col18",0.323533544974,0.125417224236,0.85074646235,0.641514077591,"West",0.0,0.0
37106,"row6col17",0.307356867725,0.769171809768,0.0347306217393,0.676466455026,"North",0.0,0.0
37107,"row5col17",0.291989024339,0.964366371177,0.443381601408,0.692643132275,"West",0.0,0.0
37108,"row5col16",0.277389573122,0.468144571989,0.197387678966,0.708010975661,"West",0.0,0.0
37109,"row5col15",0.263520094466,0.725988732357,0.956475115199,0.722610426878,"North",0.0,0.0
37110,"row5col15",0.250344089742,0.537939753744,0.408692691107,0.736479905534,"West",0.0,0.0
37111,"row5col14",0.237826885255,0.0428407126727,0.408692691107,0.736479905534,"West",0.0,0.0
37112,"row5col13",0.225935540993,0.818512743708,0.0247243988055,0.762173114745,"North",0.0,0.0
37113,"row4col13",0.214638763943,0.608053940161,0.547489677514,0.774064459007,"North",0.0,0.0
37114,"row3col13",0.203906825746,0.186949647781,0.547489677514,0.774064459007,"East",0.0,0.0
37115,"row3col14",0.193711484459,0.496366185635,0.673481887101,0.796093174254,"East",0.0,0.0
37116,"row3col15",0.184025910236,0.677128412906,0.580728127809,0.806288515541,"North",1.0,0.184025910236
37117,"row2col1",0.95,0.447771205935,-1.0,-1,"East",0.0,0.0
37118,"row2col2",0.9025,0.671327992248,-1.0,-1,"South",0.0,0.0
37119,"row3col2",0.857375,0.83258539712,-1.0,-1,"East",0.0,0.0
37120,"row3col3",0.81450625,0.332136065361,-1.0,-1,"East",0.0,0.0
37121,"row3col4",0.7737809375,0.83067343768,0.554788236217,0.18549375,"North",0.0,0.0
37122,"row2col4",0.735091890625,0.493337373838,0.554788236217,0.18549375,"South",0.0,0.0
37123,"row3col4",0.698337296094,0.925749647291,0.651849485569,0.264908109375,"East",0.0,0.0
37124,"row3col5",0.663420431289,0.92459580367,0.165118958669,0.301662703906,"South",0.0,0.0
37125,"row4col5",0.630249409725,0.265412057729,0.165118958669,0.301662703906,"South",0.0,0.0
37126,"row5col5",0.598736939238,0.658089352995,0.593534852161,0.369750590275,"South",0.0,0.0
37127,"row6col5",0.568800092276,0.839508370346,0.263200672409,0.401263060762,"East",0.0,0.0
37128,"row6col6",0.540360087663,0.416996602491,0.263200672409,0.401263060762,"North",0.0,0.0
37129,"row5col6",0.51334208328,0.51019381241,0.263200672409,0.401263060762,"East",0.0,0.0
37130,"row5col7",0.487674979116,0.0323866329569,0.263200672409,0.401263060762,"East",0.0,0.0
37131,"row5col8",0.46329123016,0.425236315018,0.263200672409,0.401263060762,"East",0.0,0.0
37132,"row5col9",0.440126668652,0.557094267605,0.28220855277,0.53670876984,"East",0.0,0.0
37133,"row5col10",0.418120335219,0.847012746321,0.94827509589,0.559873331348,"West",0.0,0.0
37134,"row5col9",0.397214318458,0.268749986931,0.94827509589,0.559873331348,"East",0.0,0.0
37135,"row5col10",0.377353602535,0.697386021953,0.30345304047,0.602785681542,"East",0.0,0.0
37136,"row5col11",0.358485922409,0.375928254001,0.30345304047,0.602785681542,"East",0.0,0.0
37137,"row5col12",0.340561626288,0.258508856493,0.30345304047,0.602785681542,"East",0.0,0.0
37138,"row5col13",0.323533544974,0.697259981756,0.94736292032,0.659438373712,"North",0.0,0.0
37139,"row4col13",0.307356867725,0.0824214888736,0.94736292032,0.659438373712,"North",0.0,0.0
37140,"row3col13",0.291989024339,0.233563336794,0.94736292032,0.659438373712,"East",0.0,0.0
37141,"row3col14",0.277389573122,0.459198398511,0.861868319908,0.708010975661,"North",0.0,0.0
37142,"row2col14",0.263520094466,0.134693841691,0.861868319908,0.708010975661,"East",1.0,0.263520094466
37143,"row3col2",0.95,0.536421554622,-1.0,-1,"East",0.0,0.0
37144,"row3col3",0.9025,0.272332858698,-1.0,-1,"East",0.0,0.0
37145,"row3col4",0.857375,0.0547443511578,-1.0,-1,"East",0.0,0.0
37146,"row3col5",0.81450625,0.324530654975,-1.0,-1,"South",0.0,0.0
37147,"row4col5",0.7737809375,0.928676492742,0.322328784712,0.18549375,"West",0.0,0.0
37148,"row4col5",0.735091890625,0.171513517887,0.322328784712,0.18549375,"South",0.0,0.0
37149,"row5col5",0.698337296094,0.29870489235,0.322328784712,0.18549375,"East",0.0,0.0
37150,"row5col6",0.663420431289,0.304554626536,0.322328784712,0.18549375,"East",0.0,0.0
37151,"row5col7",0.630249409725,0.131552647863,0.322328784712,0.18549375,"East",0.0,0.0
37152,"row5col8",0.598736939238,0.435117138929,0.322328784712,0.18549375,"East",0.0,0.0
37153,"row5col9",0.568800092276,0.420449298981,0.322328784712,0.18549375,"East",0.0,0.0
37154,"row5col10",0.540360087663,0.573281140473,0.189037477603,0.431199907724,"East",0.0,0.0
37155,"row5col11",0.51334208328,0.917267719279,0.311432703465,0.459639912337,"East",0.0,0.0
37156,"row5col12",0.487674979116,0.84967481578,0.273539348709,0.48665791672,"East",0.0,0.0
37157,"row5col13",0.46329123016,0.51810228761,0.184499308847,0.512325020884,"North",0.0,0.0
37158,"row4col13",0.440126668652,0.878257005373,0.238356691591,0.53670876984,"North",0.0,0.0
37159,"row3col13",0.418120335219,0.191341417313,0.238356691591,0.53670876984,"East",0.0,0.0
37160,"row3col14",0.397214318458,0.286161495691,0.238356691591,0.53670876984,"East",0.0,0.0
37161,"row3col15",0.377353602535,0.315813271851,0.238356691591,0.53670876984,"North",1.0,0.377353602535
37162,"row3col20",0.95,0.933304222533,-1.0,-1,"West",0.0,0.0
37163,"row3col19",0.9025,0.211720486025,-1.0,-1,"West",0.0,0.0
37164,"row3col18",0.857375,0.657380467785,-1.0,-1,"North",0.0,0.0
37165,"row2col18",0.81450625,0.0897389701954,-1.0,-1,"West",0.0,0.0
37166,"row2col17",0.7737809375,0.129646936907,-1.0,-1,"West",0.0,0.0
37167,"row2col16",0.735091890625,0.949043053727,0.997742614986,0.2262190625,"North",0.0,0.0
37168,"row1col16",0.698337296094,0.830029628712,0.615027876421,0.264908109375,"West",0.0,0.0
37169,"row1col15",0.663420431289,0.902193864478,0.287219422169,0.301662703906,"South",1.0,0.663420431289
37170,"row18col11",0.95,0.577493453209,-1.0,-1,"West",0.0,0.0
37171,"row18col10",0.9025,0.391477089446,-1.0,-1,"West",0.0,0.0
37172,"row18col9",0.857375,0.783239391823,-1.0,-1,"West",0.0,0.0
37173,"row18col8",0.81450625,0.66871691371,-1.0,-1,"West",0.0,0.0
37174,"row18col7",0.7737809375,0.343342136636,-1.0,-1,"North",0.0,0.0
37175,"row17col7",0.735091890625,0.362540397453,-1.0,-1,"North",0.0,0.0
37176,"row16col7",0.698337296094,0.860337782021,0.357143238968,0.264908109375,"North",0.0,0.0
37177,"row15col7",0.663420431289,0.765812608567,0.921487518927,0.301662703906,"North",0.0,0.0
37178,"row14col7",0.630249409725,0.323744553374,0.921487518927,0.301662703906,"West",0.0,0.0
37179,"row14col6",0.598736939238,0.909988563422,0.997204205277,0.369750590275,"North",0.0,0.0
37180,"row13col6",0.568800092276,0.41166144315,0.997204205277,0.369750590275,"North",0.0,0.0
37181,"row12col6",0.540360087663,0.578197332978,0.525538328891,0.431199907724,"South",0.0,0.0
37182,"row13col6",0.51334208328,0.575112925862,0.298720674381,0.459639912337,"North",0.0,0.0
37183,"row12col6",0.487674979116,0.594308501109,0.910628250751,0.48665791672,"West",0.0,0.0
37184,"row12col5",0.46329123016,0.45402517358,0.910628250751,0.48665791672,"East",0.0,0.0
37185,"row12col6",0.440126668652,0.322207832307,0.910628250751,0.48665791672,"North",0.0,0.0
37186,"row11col6",0.418120335219,0.824592939598,0.966371953399,0.559873331348,"East",0.0,0.0
37187,"row11col6",0.397214318458,0.900227917596,0.127086469245,0.581879664781,"North",0.0,0.0
37188,"row10col6",0.377353602535,0.947161694069,0.747911690698,0.602785681542,"East",0.0,0.0
37189,"row10col6",0.358485922409,0.262592112415,0.747911690698,0.602785681542,"North",0.0,0.0
37190,"row9col6",0.340561626288,0.347573180293,0.747911690698,0.602785681542,"North",0.0,0.0
37191,"row8col6",0.323533544974,0.812939506143,0.667623368902,0.659438373712,"West",0.0,0.0
37192,"row8col5",0.307356867725,0.405837027162,0.992596203448,0.676466455026,"North",0.0,0.0
37193,"row7col5",0.291989024339,0.433649018031,0.779224884071,0.692643132275,"North",0.0,0.0
37194,"row6col5",0.277389573122,0.0691194023273,0.779224884071,0.692643132275,"East",0.0,0.0
37195,"row6col6",0.263520094466,0.408167028375,0.637892727765,0.722610426878,"North",0.0,0.0
37196,"row5col6",0.250344089742,0.149447621965,0.637892727765,0.722610426878,"East",0.0,0.0
37197,"row5col7",0.237826885255,0.683824320465,0.620847928239,0.749655910258,"East",0.0,0.0
37198,"row5col8",0.225935540993,0.638583247414,0.191909259357,0.762173114745,"East",0.0,0.0
37199,"row5col9",0.214638763943,0.458529383686,0.663719487628,0.774064459007,"East",0.0,0.0
37200,"row5col10",0.203906825746,0.24592952443,0.568038646324,0.785361236057,"East",0.0,0.0
37201,"row5col11",0.193711484459,0.408926797553,0.492299262128,0.796093174254,"East",0.0,0.0
37202,"row5col12",0.184025910236,0.910933353809,0.545186957065,0.806288515541,"East",0.0,0.0
37203,"row5col13",0.174824614724,0.922545136257,0.280257900946,0.815974089764,"North",0.0,0.0
37204,"row4col13",0.166083383988,0.441147992973,0.520026829963,0.825175385276,"North",0.0,0.0
37205,"row3col13",0.157779214788,0.403761952777,0.198459721423,0.833916616012,"East",0.0,0.0
37206,"row3col14",0.149890254049,0.189125797916,0.23078759555,0.842220785212,"East",0.0,0.0
37207,"row3col15",0.142395741346,0.553053973282,0.911164415618,0.850109745951,"East",0.0,0.0
37208,"row3col16",0.135275954279,0.208689023244,0.865343165703,0.857604258654,"North",0.0,0.0
37209,"row2col16",0.128512156565,0.565113307814,0.0784280262637,0.864724045721,"West",1.0,0.128512156565
37210,"row8col13",0.95,0.53612222485,-1.0,-1,"West",0.0,0.0
37211,"row8col12",0.9025,0.295135929015,-1.0,-1,"West",0.0,0.0
37212,"row8col11",0.857375,0.491580147542,-1.0,-1,"West",0.0,0.0
37213,"row8col10",0.81450625,0.733415949811,-1.0,-1,"North",0.0,0.0
37214,"row7col10",0.7737809375,0.769338999981,-1.0,-1,"North",0.0,0.0
37215,"row6col10",0.735091890625,0.201927374281,-1.0,-1,"North",0.0,0.0
37216,"row5col10",0.698337296094,0.949475469245,0.174254929838,0.264908109375,"East",0.0,0.0
37217,"row5col11",0.663420431289,0.397422834416,0.174254929838,0.264908109375,"East",0.0,0.0
37218,"row5col12",0.630249409725,0.368642090144,0.174254929838,0.264908109375,"East",0.0,0.0
37219,"row5col13",0.598736939238,0.770125221892,0.377547939156,0.369750590275,"North",0.0,0.0
37220,"row4col13",0.568800092276,0.730808425115,0.528110279849,0.401263060762,"South",0.0,0.0
37221,"row5col13",0.540360087663,0.220522105986,0.528110279849,0.401263060762,"North",0.0,0.0
37222,"row4col13",0.51334208328,0.256706379423,0.528110279849,0.401263060762,"North",0.0,0.0
37223,"row3col13",0.487674979116,0.859726990765,0.180114292479,0.48665791672,"East",0.0,0.0
37224,"row3col14",0.46329123016,0.559804884902,0.767584553346,0.512325020884,"North",0.0,0.0
37225,"row2col14",0.440126668652,0.933559013748,0.324615711911,0.53670876984,"East",1.0,0.440126668652
37226,"row3col14",0.95,0.0914943148397,-1.0,-1,"East",0.0,0.0
37227,"row3col15",0.9025,0.0803701094611,-1.0,-1,"North",1.0,0.9025
37228,"row5col15",0.95,0.337042847506,-1.0,-1,"West",0.0,0.0
37229,"row5col14",0.9025,0.0325924275586,-1.0,-1,"West",0.0,0.0
37230,"row5col13",0.857375,0.532691192231,-1.0,-1,"North",0.0,0.0
37231,"row4col13",0.81450625,0.108288758949,-1.0,-1,"North",0.0,0.0
37232,"row3col13",0.7737809375,0.366773495016,-1.0,-1,"East",0.0,0.0
37233,"row3col14",0.735091890625,0.482052503681,-1.0,-1,"East",0.0,0.0
37234,"row3col15",0.698337296094,0.586254213751,-1.0,-1,"North",1.0,0.698337296094
37235,"row19col20",0.95,0.341825789914,-1.0,-1,"North",0.0,0.0
37236,"row18col20",0.9025,0.781770443747,-1.0,-1,"West",0.0,0.0
37237,"row18col19",0.857375,0.308662918558,-1.0,-1,"West",0.0,0.0
37238,"row18col18",0.81450625,0.373944309648,-1.0,-1,"West",0.0,0.0
37239,"row18col17",0.7737809375,0.844772278865,0.29771318234,0.18549375,"North",0.0,0.0
37240,"row18col17",0.735091890625,0.985681809438,0.804285494034,0.2262190625,"East",0.0,0.0
37241,"row18col18",0.698337296094,0.185661071828,0.804285494034,0.2262190625,"West",0.0,0.0
37242,"row18col17",0.663420431289,0.258511004649,0.804285494034,0.2262190625,"West",0.0,0.0
37243,"row18col16",0.630249409725,0.373729631419,0.804285494034,0.2262190625,"West",0.0,0.0
37244,"row18col15",0.598736939238,0.241313618856,0.804285494034,0.2262190625,"North",0.0,0.0
37245,"row17col15",0.568800092276,0.300171340587,0.804285494034,0.2262190625,"North",0.0,0.0
37246,"row16col15",0.540360087663,0.018075283511,0.804285494034,0.2262190625,"North",0.0,0.0
37247,"row15col15",0.51334208328,0.255277391076,0.804285494034,0.2262190625,"East",0.0,0.0
37248,"row15col16",0.487674979116,0.340274431961,0.804285494034,0.2262190625,"East",0.0,0.0
37249,"row15col17",0.46329123016,0.201525342708,0.804285494034,0.2262190625,"North",0.0,0.0
37250,"row14col17",0.440126668652,0.0678317934413,0.804285494034,0.2262190625,"North",0.0,0.0
37251,"row13col17",0.418120335219,0.959042715397,0.750787400099,0.559873331348,"East",0.0,0.0
37252,"row13col18",0.397214318458,0.752500157587,0.137280171322,0.581879664781,"West",0.0,0.0
37253,"row13col17",0.377353602535,0.390175118294,0.137280171322,0.581879664781,"North",0.0,0.0
37254,"row12col17",0.358485922409,0.044306449065,0.137280171322,0.581879664781,"North",0.0,0.0
37255,"row11col17",0.340561626288,0.945425266764,0.0576762149966,0.641514077591,"North",0.0,0.0
37256,"row10col17",0.323533544974,0.0267889127915,0.0576762149966,0.641514077591,"North",0.0,0.0
37257,"row9col17",0.307356867725,0.588318338563,0.235500025795,0.676466455026,"North",0.0,0.0
37258,"row8col17",0.291989024339,0.552677742704,0.409136741162,0.692643132275,"North",0.0,0.0
37259,"row7col17",0.277389573122,0.379120076458,0.287957325396,0.708010975661,"North",0.0,0.0
37260,"row6col17",0.263520094466,0.366309159729,0.654151447097,0.722610426878,"North",0.0,0.0
37261,"row5col17",0.250344089742,0.440269285177,0.836121122567,0.736479905534,"East",0.0,0.0
37262,"row5col18",0.237826885255,0.974519495056,0.457534396719,0.749655910258,"West",0.0,0.0
37263,"row5col17",0.225935540993,0.521552105271,0.212613655842,0.762173114745,"West",0.0,0.0
37264,"row5col16",0.214638763943,0.276327729541,0.894869772159,0.774064459007,"South",0.0,0.0
37265,"row6col16",0.203906825746,0.0907541923001,0.894869772159,0.774064459007,"West",0.0,0.0
37266,"row6col15",0.193711484459,0.350758185246,0.407657821571,0.796093174254,"North",0.0,0.0
37267,"row5col15",0.184025910236,0.009408041816,0.407657821571,0.796093174254,"West",0.0,0.0
37268,"row5col14",0.174824614724,0.0987226712335,0.407657821571,0.796093174254,"West",0.0,0.0
37269,"row5col13",0.166083383988,0.245662481852,0.266249315061,0.825175385276,"North",0.0,0.0
37270,"row4col13",0.157779214788,0.779136513228,0.318758487423,0.833916616012,"North",0.0,0.0
37271,"row3col13",0.149890254049,0.108561620617,0.318758487423,0.833916616012,"East",0.0,0.0
37272,"row3col14",0.142395741346,0.175718534715,0.870795699737,0.850109745951,"East",0.0,0.0
37273,"row3col15",0.135275954279,0.531927541606,0.781426359516,0.857604258654,"North",1.0,0.135275954279
37274,"row13col9",0.95,0.101022092744,-1.0,-1,"South",0.0,0.0
37275,"row14col9",0.9025,0.296636906977,-1.0,-1,"West",0.0,0.0
37276,"row14col8",0.857375,0.321888686402,-1.0,-1,"West",0.0,0.0
37277,"row14col7",0.81450625,0.773824112656,-1.0,-1,"West",0.0,0.0
37278,"row14col6",0.7737809375,0.404403742085,-1.0,-1,"North",0.0,0.0
37279,"row13col6",0.735091890625,0.72853134096,-1.0,-1,"North",0.0,0.0
37280,"row12col6",0.698337296094,0.80873477702,0.79680739083,0.264908109375,"South",0.0,0.0
37281,"row13col6",0.663420431289,0.560890398034,0.79680739083,0.264908109375,"North",0.0,0.0
37282,"row12col6",0.630249409725,0.789761556087,0.986019592189,0.336579568711,"South",0.0,0.0
37283,"row13col6",0.598736939238,0.167172700367,0.986019592189,0.336579568711,"North",0.0,0.0
37284,"row12col6",0.568800092276,0.343773463872,0.986019592189,0.336579568711,"North",0.0,0.0
37285,"row11col6",0.540360087663,0.840202989978,0.848119515896,0.431199907724,"North",0.0,0.0
37286,"row10col6",0.51334208328,0.63727581265,0.546674526077,0.459639912337,"West",0.0,0.0
37287,"row10col5",0.487674979116,0.629496755216,0.182335593073,0.48665791672,"East",0.0,0.0
37288,"row10col6",0.46329123016,0.0271592714153,0.182335593073,0.48665791672,"North",0.0,0.0
37289,"row9col6",0.440126668652,0.879907982074,0.924683012273,0.53670876984,"South",0.0,0.0
37290,"row10col6",0.418120335219,0.400073454535,0.924683012273,0.53670876984,"North",0.0,0.0
37291,"row9col6",0.397214318458,0.443872694797,0.0896189406951,0.581879664781,"North",0.0,0.0
37292,"row8col6",0.377353602535,0.655923091378,0.0825055333452,0.602785681542,"North",0.0,0.0
37293,"row7col6",0.358485922409,0.00234492454035,0.0825055333452,0.602785681542,"North",0.0,0.0
37294,"row6col6",0.340561626288,0.980451127036,0.382715812105,0.641514077591,"North",0.0,0.0
37295,"row5col6",0.323533544974,0.240561360227,0.382715812105,0.641514077591,"East",0.0,0.0
37296,"row5col7",0.307356867725,0.050466284974,0.382715812105,0.641514077591,"East",0.0,0.0
37297,"row5col8",0.291989024339,0.146502641425,0.382715812105,0.641514077591,"East",0.0,0.0
37298,"row5col9",0.277389573122,0.07463919563,0.382715812105,0.641514077591,"East",0.0,0.0
37299,"row5col10",0.263520094466,0.336546871102,0.869770229149,0.722610426878,"West",0.0,0.0
37300,"row5col9",0.250344089742,0.576742932553,0.752237917104,0.736479905534,"North",0.0,0.0
37301,"row4col9",0.237826885255,0.0462543330414,0.752237917104,0.736479905534,"South",0.0,0.0
37302,"row5col9",0.225935540993,0.890891797022,0.877582827105,0.762173114745,"West",0.0,0.0
37303,"row5col8",0.214638763943,0.976891791441,0.733070754486,0.774064459007,"East",0.0,0.0
37304,"row5col9",0.203906825746,0.898052683119,0.162935664428,0.785361236057,"East",0.0,0.0
37305,"row5col10",0.193711484459,0.757279034231,0.682694198896,0.796093174254,"East",0.0,0.0
37306,"row5col11",0.184025910236,0.86581754607,0.407742010546,0.806288515541,"East",0.0,0.0
37307,"row5col12",0.174824614724,0.720406569833,0.655434369688,0.815974089764,"East",0.0,0.0
37308,"row5col13",0.166083383988,0.65330265329,0.00978621909277,0.825175385276,"North",0.0,0.0
37309,"row4col13",0.157779214788,0.173921512525,0.732441827415,0.833916616012,"North",0.0,0.0
37310,"row3col13",0.149890254049,0.10068013673,0.732441827415,0.833916616012,"East",0.0,0.0
37311,"row3col14",0.142395741346,0.832158657049,0.448608186506,0.850109745951,"East",0.0,0.0
37312,"row3col15",0.135275954279,0.245576836514,0.877752010545,0.857604258654,"West",0.0,0.0
37313,"row3col14",0.128512156565,0.867085101117,0.689215728816,0.864724045721,"East",0.0,0.0
37314,"row3col15",0.122086548737,0.224893360071,0.543105434111,0.871487843435,"North",1.0,0.122086548737
37315,"row6col13",0.95,0.424443559422,-1.0,-1,"North",0.0,0.0
37316,"row5col13",0.9025,0.886002995848,-1.0,-1,"North",0.0,0.0
37317,"row4col13",0.857375,0.515544143878,-1.0,-1,"North",0.0,0.0
37318,"row3col13",0.81450625,0.358890015181,-1.0,-1,"East",0.0,0.0
37319,"row3col14",0.7737809375,0.0889374335459,-1.0,-1,"East",0.0,0.0
37320,"row3col15",0.735091890625,0.211063572098,-1.0,-1,"North",1.0,0.735091890625
37321,"row3col20",0.95,0.917413101608,-1.0,-1,"West",0.0,0.0
37322,"row3col19",0.9025,0.149109574282,-1.0,-1,"West",0.0,0.0
37323,"row3col18",0.857375,0.120060378329,-1.0,-1,"North",0.0,0.0
37324,"row2col18",0.81450625,0.560666001291,-1.0,-1,"West",0.0,0.0
37325,"row2col17",0.7737809375,0.325129709272,-1.0,-1,"West",0.0,0.0
37326,"row2col16",0.735091890625,0.0118992564795,-1.0,-1,"West",1.0,0.735091890625
37327,"row14col11",0.95,0.831245000632,-1.0,-1,"West",0.0,0.0
37328,"row14col10",0.9025,0.541688970575,-1.0,-1,"West",0.0,0.0
37329,"row14col9",0.857375,0.577450581775,-1.0,-1,"West",0.0,0.0
37330,"row14col8",0.81450625,0.873631344505,0.269906284714,0.142625,"West",0.0,0.0
37331,"row14col7",0.7737809375,0.116747160837,0.269906284714,0.142625,"West",0.0,0.0
37332,"row14col6",0.735091890625,0.200274943435,0.269906284714,0.142625,"North",0.0,0.0
37333,"row13col6",0.698337296094,0.0338654028955,0.269906284714,0.142625,"North",0.0,0.0
37334,"row12col6",0.663420431289,0.913438891447,0.463398391963,0.301662703906,"South",0.0,0.0
37335,"row13col6",0.630249409725,0.641016114128,0.463398391963,0.301662703906,"North",0.0,0.0
37336,"row12col6",0.598736939238,0.448785810735,0.463398391963,0.301662703906,"North",0.0,0.0
37337,"row11col6",0.568800092276,0.0798670953424,0.463398391963,0.301662703906,"North",0.0,0.0
37338,"row10col6",0.540360087663,0.923522191029,0.867252061576,0.431199907724,"West",0.0,0.0
37339,"row10col5",0.51334208328,0.277523811853,0.867252061576,0.431199907724,"East",0.0,0.0
37340,"row10col6",0.487674979116,0.914697424156,0.938959606485,0.48665791672,"West",0.0,0.0
37341,"row10col5",0.46329123016,0.380840879729,0.938959606485,0.48665791672,"East",0.0,0.0
37342,"row10col6",0.440126668652,0.0503428238373,0.938959606485,0.48665791672,"North",0.0,0.0
37343,"row9col6",0.418120335219,0.244777679404,0.938959606485,0.48665791672,"North",0.0,0.0
37344,"row8col6",0.397214318458,0.00130683526221,0.938959606485,0.48665791672,"North",0.0,0.0
37345,"row7col6",0.377353602535,0.216426066609,0.938959606485,0.48665791672,"North",0.0,0.0
37346,"row6col6",0.358485922409,0.206862960904,0.938959606485,0.48665791672,"North",0.0,0.0
37347,"row5col6",0.340561626288,0.606879672893,0.56410026636,0.641514077591,"East",0.0,0.0
37348,"row5col7",0.323533544974,0.149965685811,0.56410026636,0.641514077591,"East",0.0,0.0
37349,"row5col8",0.307356867725,0.454558682378,0.531633681767,0.676466455026,"East",0.0,0.0
